"title","content","date","variant","images","verified","author","rating","product","url" 
"Great sound / Great transparency mode / Buy accessories","The sound quality is great. The transparency mode is awesome it really helps when you’re running, It makes you feel a little bit safer listening to music when you’re working out. I’ve also purchased Proof Labs AirPods Pro Ear Hooks Covers Compatible with Apple AirPods Pro. https://www.amazon.com/gp/aw/d/B0844WPDY5?psc=1&ref=ppx_pop_mob_b_asin_title They really help keep the AirPods in your ears when you start sweating a lot and you don’t feel then at all. If you do buy these they are very easy to come off and on. You don’t need to take off the ear piece. Beware of scratches. The case scratches very easily. I’m going to get some kind of silicone case for it.","27 Jun 2020","Style: AirPods","","Verified Purchase","Kramer","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_18?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=18"
"Great sound","Bought as a gift.  He loves them!","27 Jun 2020","Style: AirPods","","Verified Purchase","Lori L Adam","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_18?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=18"
"Good sound quality","This AirPods Pro delivers very good sound and the noise cancellation.  The setup to all my Apple devices is easy with just a click.  It worths the money spent on this product....I recommend it to my friend!","27 Jun 2020","Style: AirPods","","Verified Purchase","Lotus0605","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_18?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=18"
"Great Product!","This product is the thing I never knew I actually needed. I put these on while the washing machine was running and I couldn’t hear the washing machine at all! It does let in basic sounds like other people talking but it quiets them down a whole lot. Great for those with a hearing sensitivity! Highly recommended!","27 Jun 2020","Style: AirPods","","Verified Purchase","Susan","4.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_18?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=18"
"Do not hold charge","Will be returning!! I bought these 3 weeks ago to upgrade my 1st set. Im NOT impressed!! Disappointed actually.  I could go all day with one AirPod in my ear. With these, I charge the case, and pods and constantly getting the tone that its low battery. I switch them, and about an hour later... its the same thing with the other airpod. (this is after charging all night!!!) Im not even listening to music, just for calls. I can get about an hour of talk time before it will go dead. It is very annoying. especially if I don't have the case with me. Maybe mine are defective? They are constantly falling out of my ear , and not comfortable. Mine did not come with different ear pieces either","27 Jun 2020","Style: AirPods","","Verified Purchase","Cynthia Dit","2.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_18?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=18"
"Noise Polition *poof*! And it’s gone!","Once you go pro, Noise concealing, you’ll never go back.  I live near an airport and I can see planes landing from my backyard, it’s noise. When I listen to these I can hear my music and see the planes, there is something odd about seeing them and there is no noise.... these are worth every penny, I can’t believe I held out this long. When you walk you can still hear things but you see so much more that you can’t hear anymore, all the noise pollution went away.","27 Jun 2020","Style: AirPods","","Verified Purchase","Chris","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_19?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=19"
"Noise cancelling is surprisingly good","Sound quality is better than average, but the sheer utility and versatility of these things is awesome, especially if you want to block out everything else--the noise cancelling tech is witchcraft!","27 Jun 2020","Style: AirPods","","Verified Purchase","503dav","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_19?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=19"
"Recomendados!!","Completamente originales! Todo lo descrito es realmente lo que recibes, buen sonido, con calidad, en las llamadas te escuchan perfecto, los recomiendo sin dudarlo!!","27 Jun 2020","Style: AirPods","","Verified Purchase","Kevin Dominguez","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_19?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=19"
"Upgraded From My Original AirPods","Best purchase in a while. Sound is amazing and fit is perfect - so comfortable! And the noise cancellation on these is just beyond!","27 Jun 2020","Style: AirPods","","Verified Purchase","aliok63","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_19?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=19"
"10/10 would recommend","ordered on the apple store only for them to cancel my order multiple times for no reason so i ordered them on amazon and i’m so happy i did. i don’t have prime rn and they came in two days and they are 100% what i wanted. so happy.","27 Jun 2020","Style: AirPods","","Verified Purchase","Makayla","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_19?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=19"
"No charging solution out of the box.","Great device. Works fantastically well. It gets a 1 star because there is no way to charge this thing out of the box. They assume you have some other apple device to plug them into. For the the price it should come with a charging solution out of the box, not just a cable to plug it into another product.","27 Jun 2020","Style: AirPods","","Verified Purchase","Amazon Customer","1.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_19?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=19"
"Right headphone doesn’t work after only 4 months on use, (1 hour daily).","Right headphone doesn’t work after only 4 months on use, (1 hour daily).  After dealing with Apple support online I’m extremely disappointed.  Apparently the case is not charging properly and needs to go back in for service... at this price just send me a replacement.  Great product when it was working.  Apple support too slow and their stores are a hassle.","27 Jun 2020","Style: AirPods","","","Tom","1.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_19?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=19"
"Works great but won't stay in my ear","They need to offer a solution for the Airpods falling out of your ear. I shouldn't have to purchase an aftermarket product to keep them in my ear. What good is all the technology if you can't even use them without fear of losing them?","27 Jun 2020","Style: AirPods","","Verified Purchase","Rob Curtin","2.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_19?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=19"
"Best earbuds I ever used.","These are solid.  There are very few times they discount but when dealing with Bluetooth anything it can happen. There are times connecting might be an issue but that’s rare.  They fit perfectly in my ears and when on I hear nothing else even if the noise is right next to me.  I’ve heard people say there are delays in sound when watching movies but these are perfect.","27 Jun 2020","Style: AirPods","","Verified Purchase","Michael Murphy","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_19?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=19"
"The Best Earphones, Ever.","By far the highest quality earphones and Apple product I have ever used. I thought my hearing went out when I put these in — the noise cancellation is around 80-90% complete. In a noisy gym it was nearly dead silent. The sound quality is fantastic, far better than even many headphones I’ve used. These AirPods stay in my ear when I’m literally upside down, pouring sweat, and moving fast. I have never used better earphones. Literally every other set of earphones I have purchased is a waste of money compared to these. Far superior to the original AirPods, and to every other product on the market that I’ve tried. An innovation in consumer electronics.","27 Jun 2020","Style: AirPods","","Verified Purchase","Amazon Customer","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_20?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=20"
"Excelente","La mejor compra que e hecho, se me hacian caros pero el precio lo vale!!","26 Jun 2020","Style: AirPods","","Verified Purchase","Noe Fernando Lopez","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_20?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=20"
"Audiophile approved.","These have quality bass. 10/10 sound especially for in-ear headphones. The price is justified here. The noise cancellation is quality as well but this setting does drain battery. There is innovation with the in-ear tips and how they snap off instead of being pulled off. Several tips included for good seal. Innovation with a seal test via iphone bluetooth device settings (""I"" button next to device name on bluetooth list after being paired). Siri was released 2011 and I have never used her on any of my Apple devices. Now I use Siri to control volume and switch Airpod setting. As an audiophile there is nothing to critique here. I am impressed with the sound quality especially with noise cancellation on at the same time. I look forward to these being burned in.","26 Jun 2020","Style: AirPods","","Verified Purchase","Amazon Noob","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_20?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=20"
"Apple EarPods what’s not to like, maybe just the price","Can you say AWESOME.  Fit my ears, don’t fall out stay charged a long time. I love them","26 Jun 2020","Style: AirPods","","Verified Purchase","GulliverLouie","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_20?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=20"
"Great little ear phones","Great sound, pairing, noise cancellation and quality.  The only gripe is as usual with these kinds of ear phones without a wing to help lock them in place, they do fall out from time to time, and if you're on a bike, there's danger there (drains, streams, pot holes, traffic run overs (which happened to my nice expensive bose a few months ago).  Bit overall I'm pleased.  I have a pair of Sonys which stay in place better but the battery life isn't near as good.","26 Jun 2020","Style: AirPods","","Verified Purchase","BallaghMan","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_20?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=20"
"It’s the real deal.","I know there’s some skeptical of buying this because they thing they’re not really, but I’m pretty sure they are. It effortlessly connects and sounds great! They’re pretty good at noise cancellation, where you can also change it to transparency or overall cancellation.","26 Jun 2020","Style: AirPods","https://images-na.ssl-images-amazon.com/images/I/61l5+hknS1L._SY88.jpg","Verified Purchase","Kim","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_20?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=20"
"The left ear piece stooped working less than 3 months after purchase.","Amazon will not allow me to replace this item, and Apple should not sell such an expensive item to break 3 months after purchase with no way for repair/replace option. I'm not sure if it is Amazon that will not allow me to return per their policy or if due to Apple not willing to repair or replace this item. Be Ware as I would not want this to happen to another person.","26 Jun 2020","Style: AirPods","https://images-na.ssl-images-amazon.com/images/I/41mTtoEKc4L._SY88.jpg","Verified Purchase","Rick Rogers","1.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_20?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=20"
"Awesome technology","The AirPods Pro did not disappoint. I've had them for a couple weeks now, and the different listening settings alone have blown my mind. I have used the Transparency, Off, and Noise Cancellation settings for different situations and, so far, have no complaints. Unfortunately, my right ear doesn't hold the AirPod in if I get sweaty from working out, and I've had both fall out alternatively as I got sweaty, but honestly, the sound makes up for it. I do wish there was a way to skip a song or change the volume within the AirPods themselves, but they're already so small and sleek, so I can't really complain. They're worth purchasing in my opinion.","26 Jun 2020","Style: AirPods","","Verified Purchase","Elizabeth","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_20?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=20"
"Not worth it for its price","Sound quality and noise cancellation work great. The smallest size was too small for my ears, so watch out if you have small ears. It's more uncomfortable than the first gen airpods. The battery life is slightly less. Since it seals your entire ear hole, you can hear every sound in your body louder (chewing, breathing, taking steps).","26 Jun 2020","Style: AirPods","","Verified Purchase","Emily","4.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_20?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=20"
"Great so far!","Love them!","26 Jun 2020","Style: AirPods","","Verified Purchase","sydney shearer","5.0","Apple AirPods Pro","https://www.amazon.com/Apple-MWP22AM-A-AirPods-Pro/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_paging_btm_next_20?ref_=s9_apbd_otopr_hd_bw_b2Y4ZnX&pf_rd_r=VMPMPB2ZGVBH80EDBFN1&pf_rd_p=f8a4773f-1e2c-5333-86b4-bb3f5fc870f6&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=2335752011&th=1&sortBy=recent&pageNumber=20"
